State,Year,Quarter,District,Registered_users
uttar-pradesh,2019,4,Prayagraj,738307
uttar-pradesh,2019,4,Kanpur Nagar,718251
uttar-pradesh,2019,4,Varanasi,706509
uttar-pradesh,2019,4,Agra,593453
uttar-pradesh,2019,4,Gorakhpur,483523
uttar-pradesh,2019,4,Meerut,455353
uttar-pradesh,2019,4,Bareilly,398897
uttar-pradesh,2021,1,Gautam Buddha Nagar,2181874
uttar-pradesh,2021,1,Lucknow,1813076
uttar-pradesh,2021,1,Ghaziabad,1773332
uttar-pradesh,2021,1,Prayagraj,1143612
uttar-pradesh,2021,1,Kanpur Nagar,1100587
uttar-pradesh,2021,1,Varanasi,1079309
uttar-pradesh,2021,1,Agra,974389
uttar-pradesh,2021,1,Gorakhpur,780306
uttar-pradesh,2021,1,Meerut,741901
uttar-pradesh,2021,1,Bareilly,662143
uttar-pradesh,2021,2,Gautam Buddha Nagar,2329954
uttar-pradesh,2021,2,Lucknow,1937173
uttar-pradesh,2021,2,Ghaziabad,1895314
uttar-pradesh,2021,2,Prayagraj,1225800
uttar-pradesh,2021,2,Kanpur Nagar,1176708
uttar-pradesh,2021,2,Varanasi,1154661
uttar-pradesh,2021,2,Agra,1044788
uttar-pradesh,2021,2,Gorakhpur,835887
uttar-pradesh,2021,2,Meerut,794314
uttar-pradesh,2021,2,Bareilly,710778
uttar-pradesh,2021,3,Gautam Buddha Nagar,2496114
uttar-pradesh,2021,3,Lucknow,2076033
uttar-pradesh,2021,3,Ghaziabad,2031752
uttar-pradesh,2021,3,Prayagraj,1320432
uttar-pradesh,2021,3,Kanpur Nagar,1263050
uttar-pradesh,2021,3,Varanasi,1239725
uttar-pradesh,2021,3,Agra,1124720
uttar-pradesh,2021,3,Gorakhpur,900171
uttar-pradesh,2021,3,Meerut,853246
uttar-pradesh,2021,3,Bareilly,766809
uttar-pradesh,2021,4,Gautam Buddha Nagar,2664034
uttar-pradesh,2021,4,Lucknow,2215886
uttar-pradesh,2021,4,Ghaziabad,2169109
uttar-pradesh,2021,4,Prayagraj,1414447
uttar-pradesh,2021,4,Kanpur Nagar,1349794
uttar-pradesh,2021,4,Varanasi,1325315
uttar-pradesh,2021,4,Agra,1204274
uttar-pradesh,2021,4,Gorakhpur,964667
uttar-pradesh,2021,4,Meerut,911852
uttar-pradesh,2021,4,Bareilly,821986
uttar-pradesh,2020,1,Gautam Buddha Nagar,1656331
uttar-pradesh,2020,1,Lucknow,1329098
uttar-pradesh,2020,1,Ghaziabad,1296464
uttar-pradesh,2020,1,Prayagraj,816436
uttar-pradesh,2020,1,Kanpur Nagar,788847
uttar-pradesh,2020,1,Varanasi,777234
uttar-pradesh,2020,1,Agra,668251
uttar-pradesh,2020,1,Gorakhpur,539316
uttar-pradesh,2020,1,Meerut,509693
uttar-pradesh,2020,1,Bareilly,452872
uttar-pradesh,2020,2,Gautam Buddha Nagar,1756163
uttar-pradesh,2020,2,Lucknow,1434386
uttar-pradesh,2020,2,Ghaziabad,1399514
uttar-pradesh,2020,2,Prayagraj,892787
uttar-pradesh,2020,2,Kanpur Nagar,864991
uttar-pradesh,2020,2,Varanasi,851213
uttar-pradesh,2020,2,Agra,746336
uttar-pradesh,2020,2,Gorakhpur,600961
uttar-pradesh,2020,2,Meerut,566838
uttar-pradesh,2020,2,Bareilly,507342
uttar-pradesh,2020,3,Gautam Buddha Nagar,1885370
uttar-pradesh,2020,3,Lucknow,1551932
uttar-pradesh,2020,3,Ghaziabad,1518450
uttar-pradesh,2020,3,Prayagraj,974228
uttar-pradesh,2020,3,Kanpur Nagar,941379
uttar-pradesh,2020,3,Varanasi,927313
uttar-pradesh,2020,3,Agra,822893
uttar-pradesh,2020,3,Gorakhpur,661272
uttar-pradesh,2020,3,Meerut,624570
uttar-pradesh,2020,3,Bareilly,558821
uttar-pradesh,2020,4,Gautam Buddha Nagar,2030178
uttar-pradesh,2020,4,Lucknow,1684510
uttar-pradesh,2020,4,Ghaziabad,1647330
uttar-pradesh,2020,4,Prayagraj,1059982
uttar-pradesh,2020,4,Kanpur Nagar,1022768
uttar-pradesh,2020,4,Varanasi,1003989
uttar-pradesh,2020,4,Agra,900497
uttar-pradesh,2020,4,Gorakhpur,722618
uttar-pradesh,2020,4,Meerut,686266
uttar-pradesh,2020,4,Bareilly,611236
uttar-pradesh,2018,1,Gautam Buddha Nagar,448768
uttar-pradesh,2018,1,Lucknow,380070
uttar-pradesh,2018,1,Ghaziabad,329683
uttar-pradesh,2018,1,Prayagraj,220198
uttar-pradesh,2018,1,Kanpur Nagar,208389
uttar-pradesh,2018,1,Varanasi,206788
uttar-pradesh,2018,1,Agra,148387
uttar-pradesh,2018,1,Gorakhpur,132769
uttar-pradesh,2018,1,Meerut,123619
uttar-pradesh,2018,1,Bareilly,112369
uttar-pradesh,2018,2,Gautam Buddha Nagar,586350
uttar-pradesh,2018,2,Lucknow,506261
uttar-pradesh,2018,2,Ghaziabad,434115
uttar-pradesh,2018,2,Prayagraj,297113
uttar-pradesh,2018,2,Varanasi,288325
uttar-pradesh,2018,2,Kanpur Nagar,285101
uttar-pradesh,2018,2,Agra,205298
uttar-pradesh,2018,2,Gorakhpur,181126
uttar-pradesh,2018,2,Meerut,167212
uttar-pradesh,2018,2,Bareilly,152939
uttar-pradesh,2018,3,Gautam Buddha Nagar,727480
uttar-pradesh,2018,3,Lucknow,620328
uttar-pradesh,2018,3,Ghaziabad,538532
uttar-pradesh,2018,3,Prayagraj,363743
uttar-pradesh,2018,3,Varanasi,352604
uttar-pradesh,2018,3,Kanpur Nagar,349250
uttar-pradesh,2018,3,Agra,257453
uttar-pradesh,2018,3,Gorakhpur,224409
uttar-pradesh,2018,3,Meerut,205977
uttar-pradesh,2018,3,Bareilly,187467
uttar-pradesh,2018,4,Gautam Buddha Nagar,951342
uttar-pradesh,2018,4,Lucknow,765152
uttar-pradesh,2018,4,Ghaziabad,713372
uttar-pradesh,2018,4,Prayagraj,451019
uttar-pradesh,2018,4,Varanasi,447144
uttar-pradesh,2018,4,Kanpur Nagar,434315
uttar-pradesh,2018,4,Agra,322749
uttar-pradesh,2018,4,Gorakhpur,279761
uttar-pradesh,2018,4,Meerut,258843
uttar-pradesh,2018,4,Bareilly,233073
goa,2022,1,North Goa,456250
goa,2022,1,South Goa,282378
goa,2022,2,North Goa,480353
goa,2022,2,South Goa,297426
goa,2022,3,North Goa,504946
goa,2022,3,South Goa,312884
goa,2022,4,North Goa,527826
goa,2022,4,South Goa,327376
goa,2024,1,North Goa,637677
goa,2024,1,South Goa,397373
goa,2024,2,North Goa,661408
goa,2024,2,South Goa,412108
goa,2024,3,North Goa,589892
goa,2024,3,South Goa,524142
goa,2024,4,North Goa,605009
goa,2024,4,South Goa,538323
goa,2023,1,North Goa,550554
goa,2023,1,South Goa,341631
goa,2023,2,North Goa,571111
goa,2023,2,South Goa,354909
goa,2023,3,North Goa,593176
goa,2023,3,South Goa,368655
goa,2023,4,North Goa,613836
goa,2023,4,South Goa,382087
goa,2019,1,North Goa,147802
goa,2019,1,South Goa,90350
goa,2019,2,North Goa,173002
goa,2019,2,South Goa,105938
goa,2019,3,North Goa,197361
goa,2019,3,South Goa,119833
goa,2019,4,North Goa,220385
goa,2019,4,South Goa,133161
goa,2021,1,North Goa,352593
goa,2021,1,South Goa,217442
goa,2021,2,North Goa,376703
goa,2021,2,South Goa,232403
goa,2021,3,North Goa,403952
goa,2021,3,South Goa,249506
goa,2021,4,North Goa,430814
goa,2021,4,South Goa,266364
goa,2020,1,North Goa,244309
goa,2020,1,South Goa,147591
goa,2020,2,North Goa,267533
goa,2020,2,South Goa,163106
goa,2020,3,North Goa,294195
goa,2020,3,South Goa,180767
goa,2020,4,North Goa,326479
goa,2020,4,South Goa,201105
goa,2018,1,North Goa,57769
goa,2018,1,South Goa,34167
goa,2018,2,North Goa,76192
goa,2018,2,South Goa,45982
goa,2018,3,North Goa,95307
goa,2018,3,South Goa,58495
goa,2018,4,North Goa,121001
goa,2018,4,South Goa,74349
punjab,2022,1,Ludhiana,1476288
punjab,2022,1,Sas Nagar,817209
punjab,2022,1,Amritsar,593970
punjab,2022,1,Jalandhar,560393
punjab,2022,1,Patiala,550482
punjab,2022,1,Bathinda,378864
punjab,2022,1,Fazilka,327088
punjab,2022,1,Sangrur,321129
punjab,2022,1,Hoshiarpur,274004
punjab,2022,1,Gurdaspur,247179
punjab,2022,2,Ludhiana,1558996
punjab,2022,2,Sas Nagar,859976
punjab,2022,2,Amritsar,625338
punjab,2022,2,Jalandhar,590791
punjab,2022,2,Patiala,579934
punjab,2022,2,Bathinda,399793
punjab,2022,2,Fazilka,345717
punjab,2022,2,Sangrur,338752
punjab,2022,2,Hoshiarpur,289259
punjab,2022,2,Gurdaspur,260611
punjab,2022,3,Ludhiana,1644780
punjab,2022,3,Sas Nagar,904073
punjab,2022,3,Amritsar,656700
punjab,2022,3,Jalandhar,621327
punjab,2022,3,Patiala,608884
punjab,2022,3,Bathinda,420285
punjab,2022,3,Fazilka,363909
punjab,2022,3,Sangrur,355769
punjab,2022,3,Hoshiarpur,303683
punjab,2022,3,Gurdaspur,273518
punjab,2022,4,Ludhiana,1728119
punjab,2022,4,Sas Nagar,946603
punjab,2022,4,Amritsar,686055
punjab,2022,4,Jalandhar,649918
punjab,2022,4,Patiala,635654
punjab,2022,4,Bathinda,439064
punjab,2022,4,Fazilka,380321
punjab,2022,4,Sangrur,370649
punjab,2022,4,Hoshiarpur,316389
punjab,2022,4,Gurdaspur,284591
punjab,2024,1,Ludhiana,2111816
punjab,2024,1,Sas Nagar,1140194
punjab,2024,1,Amritsar,828669
punjab,2024,1,Jalandhar,787722
punjab,2024,1,Patiala,768945
punjab,2024,1,Bathinda,534058
punjab,2024,1,Fazilka,465859
punjab,2024,1,Sangrur,451041
punjab,2024,1,Hoshiarpur,386238
punjab,2024,1,Gurdaspur,345175
punjab,2024,2,Ludhiana,2193835
punjab,2024,2,Sas Nagar,1182293
punjab,2024,2,Amritsar,860199
punjab,2024,2,Jalandhar,817774
punjab,2024,2,Patiala,797912
punjab,2024,2,Bathinda,553994
punjab,2024,2,Fazilka,483712
punjab,2024,2,Sangrur,468298
punjab,2024,2,Hoshiarpur,401488
punjab,2024,2,Gurdaspur,358468
punjab,2024,3,Ludhiana,2288105
punjab,2024,3,Sas Nagar,1248412
punjab,2024,3,Amritsar,932165
punjab,2024,3,Jalandhar,855160
punjab,2024,3,Patiala,756718
punjab,2024,3,Bathinda,509440
punjab,2024,3,Hoshiarpur,424706
punjab,2024,3,Fazilka,395249
punjab,2024,3,Gurdaspur,394383
punjab,2024,3,Sangrur,334195
punjab,2024,4,Ludhiana,2352294
punjab,2024,4,Sas Nagar,1284134
punjab,2024,4,Amritsar,960254
punjab,2024,4,Jalandhar,880313
punjab,2024,4,Patiala,778895
punjab,2024,4,Bathinda,524150
punjab,2024,4,Hoshiarpur,438513
punjab,2024,4,Fazilka,407727
punjab,2024,4,Gurdaspur,407049
punjab,2024,4,Sangrur,344663
punjab,2023,1,Ludhiana,1807587
punjab,2023,1,Sas Nagar,987246
punjab,2023,1,Amritsar,715172
punjab,2023,1,Jalandhar,677948
punjab,2023,1,Patiala,662760
punjab,2023,1,Bathinda,458473
punjab,2023,1,Fazilka,397546
punjab,2023,1,Sangrur,386728
punjab,2023,1,Hoshiarpur,330374
punjab,2023,1,Gurdaspur,296711
punjab,2023,2,Ludhiana,1883319
punjab,2023,2,Sas Nagar,1024325
punjab,2023,2,Amritsar,742659
punjab,2023,2,Jalandhar,705082
punjab,2023,2,Patiala,688795
punjab,2023,2,Bathinda,477038
punjab,2023,2,Fazilka,414974
punjab,2023,2,Sangrur,402871
punjab,2023,2,Hoshiarpur,344428
punjab,2023,2,Gurdaspur,308841
punjab,2023,3,Ludhiana,1957125
punjab,2023,3,Sas Nagar,1062990
punjab,2023,3,Amritsar,771321
punjab,2023,3,Jalandhar,732473
punjab,2023,3,Patiala,715678
punjab,2023,3,Bathinda,495871
punjab,2023,3,Fazilka,431814
punjab,2023,3,Sangrur,418793
punjab,2023,3,Hoshiarpur,358108
punjab,2023,3,Gurdaspur,320776
punjab,2023,4,Ludhiana,2030159
punjab,2023,4,Sas Nagar,1099060
punjab,2023,4,Amritsar,798214
punjab,2023,4,Jalandhar,758342
punjab,2023,4,Patiala,740516
punjab,2023,4,Bathinda,513676
punjab,2023,4,Fazilka,447755
punjab,2023,4,Sangrur,433927
punjab,2023,4,Hoshiarpur,371220
punjab,2023,4,Gurdaspur,332236
punjab,2019,1,Ludhiana,454370
punjab,2019,1,Sas Nagar,298288
punjab,2019,1,Amritsar,171264
punjab,2019,1,Patiala,169872
punjab,2019,1,Jalandhar,164130
punjab,2019,1,Bathinda,128070
punjab,2019,1,Fazilka,104942
punjab,2019,1,Sangrur,97326
punjab,2019,1,Hoshiarpur,72128
punjab,2019,1,Gurdaspur,62502
punjab,2019,2,Ludhiana,528745
punjab,2019,2,Sas Nagar,343153
punjab,2019,2,Amritsar,206517
punjab,2019,2,Patiala,199960
punjab,2019,2,Jalandhar,195283
punjab,2019,2,Bathinda,145282
punjab,2019,2,Fazilka,118707
punjab,2019,2,Sangrur,111996
punjab,2019,2,Hoshiarpur,86022
punjab,2019,2,Gurdaspur,75170
punjab,2019,3,Ludhiana,601479
punjab,2019,3,Sas Nagar,385263
punjab,2019,3,Amritsar,238628
punjab,2019,3,Patiala,229488
punjab,2019,3,Jalandhar,225027
punjab,2019,3,Bathinda,162800
punjab,2019,3,Fazilka,132573
punjab,2019,3,Sangrur,127329
punjab,2019,3,Hoshiarpur,99272
punjab,2019,3,Gurdaspur,87043
punjab,2019,4,Ludhiana,671579
punjab,2019,4,Sas Nagar,422041
punjab,2019,4,Amritsar,268663
punjab,2019,4,Patiala,256911
punjab,2019,4,Jalandhar,251259
punjab,2019,4,Bathinda,180722
punjab,2019,4,Fazilka,149868
punjab,2019,4,Sangrur,143162
punjab,2019,4,Hoshiarpur,113296
punjab,2019,4,Gurdaspur,100393
punjab,2021,1,Ludhiana,1121835
punjab,2021,1,Sas Nagar,631136
punjab,2021,1,Amritsar,456913
punjab,2021,1,Jalandhar,428704
punjab,2021,1,Patiala,421866
punjab,2021,1,Bathinda,288460
punjab,2021,1,Fazilka,247363
punjab,2021,1,Sangrur,243382
punjab,2021,1,Hoshiarpur,207567
punjab,2021,1,Gurdaspur,187933
punjab,2021,2,Ludhiana,1204126
punjab,2021,2,Sas Nagar,675022
punjab,2021,2,Amritsar,489463
punjab,2021,2,Jalandhar,459789
punjab,2021,2,Patiala,452152
punjab,2021,2,Bathinda,309805
punjab,2021,2,Fazilka,265874
punjab,2021,2,Sangrur,261746
punjab,2021,2,Hoshiarpur,223227
punjab,2021,2,Gurdaspur,201976
punjab,2021,3,Ludhiana,1296796
punjab,2021,3,Sas Nagar,723884
punjab,2021,3,Amritsar,525756
punjab,2021,3,Jalandhar,494582
punjab,2021,3,Patiala,486329
punjab,2021,3,Bathinda,333661
punjab,2021,3,Fazilka,287001
punjab,2021,3,Sangrur,282372
punjab,2021,3,Hoshiarpur,240996
punjab,2021,3,Gurdaspur,217927
punjab,2021,4,Ludhiana,1388951
punjab,2021,4,Sas Nagar,772068
punjab,2021,4,Amritsar,560687
punjab,2021,4,Jalandhar,528440
punjab,2021,4,Patiala,519356
punjab,2021,4,Bathinda,356940
punjab,2021,4,Fazilka,307291
punjab,2021,4,Sangrur,302394
punjab,2021,4,Hoshiarpur,257735
punjab,2021,4,Gurdaspur,232798
punjab,2020,1,Ludhiana,756590
punjab,2020,1,Sas Nagar,460416
punjab,2020,1,Amritsar,303767
punjab,2020,1,Patiala,287330
punjab,2020,1,Jalandhar,282191
punjab,2020,1,Bathinda,200425
punjab,2020,1,Fazilka,168714
punjab,2020,1,Sangrur,161513
punjab,2020,1,Hoshiarpur,129693
punjab,2020,1,Gurdaspur,116534
punjab,2020,2,Ludhiana,853140
punjab,2020,2,Sas Nagar,498018
punjab,2020,2,Amritsar,343732
punjab,2020,2,Patiala,323801
punjab,2020,2,Jalandhar,320498
punjab,2020,2,Bathinda,222968
punjab,2020,2,Fazilka,188515
punjab,2020,2,Sangrur,183342
punjab,2020,2,Hoshiarpur,153462
punjab,2020,2,Gurdaspur,137571
punjab,2020,3,Ludhiana,944936
punjab,2020,3,Sas Nagar,540527
punjab,2020,3,Amritsar,383166
punjab,2020,3,Jalandhar,359980
punjab,2020,3,Patiala,358126
punjab,2020,3,Bathinda,245674
punjab,2020,3,Fazilka,208929
punjab,2020,3,Sangrur,204491
punjab,2020,3,Hoshiarpur,173002
punjab,2020,3,Gurdaspur,155619
punjab,2020,4,Ludhiana,1037696
punjab,2020,4,Sas Nagar,586500
punjab,2020,4,Amritsar,423283
punjab,2020,4,Jalandhar,396951
punjab,2020,4,Patiala,391658
punjab,2020,4,Bathinda,267808
punjab,2020,4,Fazilka,228837
punjab,2020,4,Sangrur,225211
punjab,2020,4,Hoshiarpur,191711
punjab,2020,4,Gurdaspur,173650
punjab,2018,1,Ludhiana,168625
punjab,2018,1,Sas Nagar,121113
punjab,2018,1,Patiala,66507
punjab,2018,1,Amritsar,59685
punjab,2018,1,Jalandhar,57808
punjab,2018,1,Bathinda,52466
punjab,2018,1,Fazilka,44823
punjab,2018,1,Sangrur,37485
punjab,2018,1,Hoshiarpur,25348
punjab,2018,1,Gurdaspur,21372
punjab,2018,2,Ludhiana,230404
punjab,2018,2,Sas Nagar,161605
punjab,2018,2,Patiala,90123
punjab,2018,2,Amritsar,82735
punjab,2018,2,Jalandhar,79991
punjab,2018,2,Bathinda,70948
punjab,2018,2,Fazilka,60134
punjab,2018,2,Sangrur,50749
punjab,2018,2,Hoshiarpur,34576
punjab,2018,2,Gurdaspur,29910
punjab,2018,3,Ludhiana,296414
punjab,2018,3,Sas Nagar,201458
punjab,2018,3,Patiala,113902
punjab,2018,3,Amritsar,108935
punjab,2018,3,Jalandhar,104824
punjab,2018,3,Bathinda,88508
punjab,2018,3,Fazilka,73785
punjab,2018,3,Sangrur,64978
punjab,2018,3,Hoshiarpur,45862
punjab,2018,3,Gurdaspur,39920
punjab,2018,4,Ludhiana,378237
punjab,2018,4,Sas Nagar,250733
punjab,2018,4,Patiala,142989
punjab,2018,4,Amritsar,141933
punjab,2018,4,Jalandhar,135966
punjab,2018,4,Bathinda,109505
punjab,2018,4,Fazilka,89590
punjab,2018,4,Sangrur,82334
punjab,2018,4,Hoshiarpur,59684
punjab,2018,4,Gurdaspur,51644
arunachal-pradesh,2022,1,Papum Pare,111271
arunachal-pradesh,2022,1,West Kameng,27860
arunachal-pradesh,2022,1,Changlang,26904
arunachal-pradesh,2022,1,East Siang,25763
arunachal-pradesh,2022,1,Lohit,19214
arunachal-pradesh,2022,1,Tawang,15589
arunachal-pradesh,2022,1,West Siang,14420
arunachal-pradesh,2022,1,Namsai,14054
arunachal-pradesh,2022,1,Lower Dibang Valley,11401
arunachal-pradesh,2022,1,Lower Subansiri,10854
arunachal-pradesh,2022,2,Papum Pare,117568
arunachal-pradesh,2022,2,West Kameng,29424
arunachal-pradesh,2022,2,Changlang,28495
arunachal-pradesh,2022,2,East Siang,27240
arunachal-pradesh,2022,2,Lohit,20325
arunachal-pradesh,2022,2,Tawang,16475
arunachal-pradesh,2022,2,West Siang,15231
arunachal-pradesh,2022,2,Namsai,14887
arunachal-pradesh,2022,2,Lower Dibang Valley,12040
arunachal-pradesh,2022,2,Lower Subansiri,11479
arunachal-pradesh,2022,3,Papum Pare,124095
arunachal-pradesh,2022,3,West Kameng,30964
arunachal-pradesh,2022,3,Changlang,29965
arunachal-pradesh,2022,3,East Siang,28698
arunachal-pradesh,2022,3,Lohit,21385
arunachal-pradesh,2022,3,Tawang,17281
arunachal-pradesh,2022,3,West Siang,16063
arunachal-pradesh,2022,3,Namsai,15642
arunachal-pradesh,2022,3,Lower Dibang Valley,12668
arunachal-pradesh,2022,3,Lower Subansiri,12085
arunachal-pradesh,2022,4,Papum Pare,130306
arunachal-pradesh,2022,4,West Kameng,32237
arunachal-pradesh,2022,4,Changlang,31196
arunachal-pradesh,2022,4,East Siang,30033
arunachal-pradesh,2022,4,Lohit,22359
arunachal-pradesh,2022,4,Tawang,18003
arunachal-pradesh,2022,4,West Siang,16816
arunachal-pradesh,2022,4,Namsai,16322
arunachal-pradesh,2022,4,Lower Dibang Valley,13188
arunachal-pradesh,2022,4,Lower Subansiri,12630
arunachal-pradesh,2024,1,Papum Pare,159264
arunachal-pradesh,2024,1,West Kameng,39484
arunachal-pradesh,2024,1,Changlang,39144
arunachal-pradesh,2024,1,East Siang,37296
arunachal-pradesh,2024,1,Lohit,27954
arunachal-pradesh,2024,1,Tawang,22104
arunachal-pradesh,2024,1,West Siang,20794
arunachal-pradesh,2024,1,Namsai,20361
arunachal-pradesh,2024,1,Lower Dibang Valley,16456
arunachal-pradesh,2024,1,Lower Subansiri,15784
arunachal-pradesh,2024,2,Papum Pare,165311
arunachal-pradesh,2024,2,West Kameng,40932
arunachal-pradesh,2024,2,Changlang,40721
arunachal-pradesh,2024,2,East Siang,38672
arunachal-pradesh,2024,2,Lohit,28987
arunachal-pradesh,2024,2,Tawang,22929
arunachal-pradesh,2024,2,West Siang,21620
arunachal-pradesh,2024,2,Namsai,21156
arunachal-pradesh,2024,2,Lower Dibang Valley,17096
arunachal-pradesh,2024,2,Lower Subansiri,16421
arunachal-pradesh,2024,3,Itanagar Capital Complex,176072
arunachal-pradesh,2024,3,Papum Pare,53069
arunachal-pradesh,2024,3,West Kameng,52957
arunachal-pradesh,2024,3,East Siang,50287
arunachal-pradesh,2024,3,Changlang,47059
arunachal-pradesh,2024,3,Namsai,37104
arunachal-pradesh,2024,3,Tawang,30404
arunachal-pradesh,2024,3,West Siang,30153
arunachal-pradesh,2024,3,Lohit,26089
arunachal-pradesh,2024,3,Lower Subansiri,25867
arunachal-pradesh,2024,4,Itanagar Capital Complex,181946
arunachal-pradesh,2024,4,Papum Pare,55084
arunachal-pradesh,2024,4,West Kameng,54415
arunachal-pradesh,2024,4,East Siang,52187
arunachal-pradesh,2024,4,Changlang,49057
arunachal-pradesh,2024,4,Namsai,38550
arunachal-pradesh,2024,4,West Siang,31241
arunachal-pradesh,2024,4,Tawang,30390
arunachal-pradesh,2024,4,Lohit,26973
arunachal-pradesh,2024,4,Lower Subansiri,26789
arunachal-pradesh,2023,1,Papum Pare,136357
arunachal-pradesh,2023,1,West Kameng,33625
arunachal-pradesh,2023,1,Changlang,32646
arunachal-pradesh,2023,1,East Siang,31416
arunachal-pradesh,2023,1,Lohit,23429
arunachal-pradesh,2023,1,Tawang,18817
arunachal-pradesh,2023,1,West Siang,17590
arunachal-pradesh,2023,1,Namsai,17064
arunachal-pradesh,2023,1,Lower Dibang Valley,13811
arunachal-pradesh,2023,1,Lower Subansiri,13220
arunachal-pradesh,2023,2,Papum Pare,141879
arunachal-pradesh,2023,2,West Kameng,35075
arunachal-pradesh,2023,2,Changlang,34286
arunachal-pradesh,2023,2,East Siang,32826
arunachal-pradesh,2023,2,Lohit,24522
arunachal-pradesh,2023,2,Tawang,19674
arunachal-pradesh,2023,2,West Siang,18396
arunachal-pradesh,2023,2,Namsai,17877
arunachal-pradesh,2023,2,Lower Dibang Valley,14441
arunachal-pradesh,2023,2,Lower Subansiri,13816
arunachal-pradesh,2023,3,Papum Pare,147681
arunachal-pradesh,2023,3,West Kameng,36577
arunachal-pradesh,2023,3,Changlang,35843
arunachal-pradesh,2023,3,East Siang,34293
arunachal-pradesh,2023,3,Lohit,25647
arunachal-pradesh,2023,3,Tawang,20501
arunachal-pradesh,2023,3,West Siang,19174
arunachal-pradesh,2023,3,Namsai,18704
arunachal-pradesh,2023,3,Lower Dibang Valley,15073
arunachal-pradesh,2023,3,Lower Subansiri,14442
arunachal-pradesh,2023,4,Papum Pare,153071
arunachal-pradesh,2023,4,West Kameng,37896
arunachal-pradesh,2023,4,Changlang,37357
arunachal-pradesh,2023,4,East Siang,35633
arunachal-pradesh,2023,4,Lohit,26708
arunachal-pradesh,2023,4,Tawang,21219
arunachal-pradesh,2023,4,West Siang,19949
arunachal-pradesh,2023,4,Namsai,19452
arunachal-pradesh,2023,4,Lower Dibang Valley,15725
arunachal-pradesh,2023,4,Lower Subansiri,15092
arunachal-pradesh,2019,1,Papum Pare,26298
arunachal-pradesh,2019,1,West Kameng,8115
arunachal-pradesh,2019,1,East Siang,5899
arunachal-pradesh,2019,1,Changlang,5210
arunachal-pradesh,2019,1,Tawang,5023
arunachal-pradesh,2019,1,Lohit,4416
arunachal-pradesh,2019,1,Namsai,3153
arunachal-pradesh,2019,1,West Siang,2656
arunachal-pradesh,2019,1,Lower Dibang Valley,2314
arunachal-pradesh,2019,1,Tirap,2082
arunachal-pradesh,2019,2,Papum Pare,32800
arunachal-pradesh,2019,2,West Kameng,9782
arunachal-pradesh,2019,2,East Siang,7319
arunachal-pradesh,2019,2,Changlang,6884
arunachal-pradesh,2019,2,Tawang,5908
arunachal-pradesh,2019,2,Lohit,5485
arunachal-pradesh,2019,2,Namsai,3914
arunachal-pradesh,2019,2,West Siang,3393
arunachal-pradesh,2019,2,Lower Dibang Valley,2842
